23507,d8338335,/Restaurant_Review-g187849-d8338335-Reviews-Choice_Cafe-Milan_Lombardy.html
23508,d7341007,/Restaurant_Review-g274873-d7341007-Reviews-Picestavracija_Boccaccio-Ljubljana_Upper_Carniola_Region.html
23509,d8614576,/Restaurant_Review-g274856-d8614576-Reviews-Niuans_Bistro_Cafe-Warsaw_Mazovia_Province_Central_Poland.html
23510,d10135060,/Restaurant_Review-g187147-d10135060-Reviews-Banhmila-Paris_Ile_de_France.html
23511,d8420753,/Restaurant_Review-g187849-d8420753-Reviews-Tra_Le_Righe-Milan_Lombardy.html
23512,d8341386,/Restaurant_Review-g187849-d8341386-Reviews-Bar_Carracciolo-Milan_Lombardy.html
23513,d3197966,/Restaurant_Review-g187791-d3197966-Reviews-Como_Bistrot-Rome_Lazio.html
23514,d11905807,/Restaurant_Review-g187497-d11905807-Reviews-Kauberu-Barcelona_Catalonia.html
23515,d12559582,/Restaurant_Review-g274856-d12559582-Reviews-Piacere_Pizza-Warsaw_Mazovia_Province_Central_Poland.html
23516,d5984008,/Restaurant_Review-g187849-d5984008-Reviews-Lunico_Bar-Milan_Lombardy.html
23517,d7971969,/Restaurant_Review-g187147-d7971969-Reviews-La_Buca-Paris_Ile_de_France.html
23518,d11690336,/Restaurant_Review-g187791-d11690336-Reviews-Da_Franco_all_Aventino-Rome_Lazio.html
23519,d7385163,/Restaurant_Review-g187147-d7385163-Reviews-Lekker_Kkoncept_Store-Paris_Ile_de_France.html
23520,d991665,/Restaurant_Review-g187514-d991665-Reviews-Broker-Madrid.html
23521,d8130827,/Restaurant_Review-g189541-d8130827-Reviews-Kongens_Hytte-Copenhagen_Zealand.html
23522,d6102647,/Restaurant_Review-g186605-d6102647-Reviews-The_Bernard_Shaw-Dublin_County_Dublin.html
23523,d797127,/Restaurant_Review-g187147-d797127-Reviews-Le_Cap_Bourbon-Paris_Ile_de_France.html
23524,d5481131,/Restaurant_Review-g187323-d5481131-Reviews-Suzette-Berlin.html
23525,d3896146,/Restaurant_Review-g189158-d3896146-Reviews-Central_Cafe-Lisbon_Lisbon_District_Central_Portugal.html
23526,d2662887,/Restaurant_Review-g187497-d2662887-Reviews-El_Morter-Barcelona_Catalonia.html
23527,d3782266,/Restaurant_Review-g187147-d3782266-Reviews-L_essentiel-Paris_Ile_de_France.html
23528,d10532317,/Restaurant_Review-g274707-d10532317-Reviews-Sokolovna_Radotin-Prague_Bohemia.html
23529,d10428929,/Restaurant_Review-g187849-d10428929-Reviews-Layali_Cafe_milano-Milan_Lombardy.html
23530,d3338447,/Restaurant_Review-g187497-d3338447-Reviews-Vino_y_Otros_Remedios-Barcelona_Catalonia.html
23531,d7942285,/Restaurant_Review-g187849-d7942285-Reviews-Al_Posto_Giusto-Milan_Lombardy.html
23532,d2667386,/Restaurant_Review-g187849-d2667386-Reviews-Al_Pesciolino-Milan_Lombardy.html
23533,d1802129,/Restaurant_Review-g187147-d1802129-Reviews-La_Petite_Scala-Paris_Ile_de_France.html
23534,d6888461,/Restaurant_Review-g187497-d6888461-Reviews-Tchey-Barcelona_Catalonia.html
23535,d4348444,/Restaurant_Review-g187147-d4348444-Reviews-Italian_style_cafe-Paris_Ile_de_France.html
23536,d3293775,/Restaurant_Review-g186605-d3293775-Reviews-Wallis-Dublin_County_Dublin.html
23537,d3387058,/Restaurant_Review-g190479-d3387058-Reviews-Store_Sta_Pub-Oslo_Eastern_Norway.html
23538,d12617023,/Restaurant_Review-g187497-d12617023-Reviews-Vermut_Garcia-Barcelona_Catalonia.html
23539,d8461777,/Restaurant_Review-g187265-d8461777-Reviews-Wallace_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html
23540,d7592171,/Restaurant_Review-g187331-d7592171-Reviews-Luhr_s_Fishmarkt_Restaurant-Hamburg.html
23541,d3614284,/Restaurant_Review-g187147-d3614284-Reviews-Francis_LaButte-Paris_Ile_de_France.html
23542,d7262543,/Restaurant_Review-g187497-d7262543-Reviews-Ca_la_Poli-Barcelona_Catalonia.html
23543,d11488798,/Restaurant_Review-g186338-d11488798-Reviews-The_Lion-London_England.html
23544,d8461493,/Restaurant_Review-g188057-d8461493-Reviews-Le_Bar-Geneva.html
23545,d4844397,/Restaurant_Review-g187514-d4844397-Reviews-Mattiana_Barra_De_Zumos_y_Mas-Madrid.html
23546,d5771294,/Restaurant_Review-g187791-d5771294-Reviews-Giando_Pizza_e_Cucina-Rome_Lazio.html
23547,d3847458,/Restaurant_Review-g187497-d3847458-Reviews-Swagatam_Bar_Restaurant_Hindu-Barcelona_Catalonia.html
23548,d12669299,/Restaurant_Review-g186605-d12669299-Reviews-Broyage_Bar_Bistro-Dublin_County_Dublin.html
23549,d6414650,/Restaurant_Review-g189852-d6414650-Reviews-Bella_Rosa_Pizzeria-Stockholm.html
23550,d10485247,/Restaurant_Review-g274707-d10485247-Reviews-La_Tana_del_Lupo-Prague_Bohemia.html
23551,d8627754,/Restaurant_Review-g186605-d8627754-Reviews-Camile_Thai_Pearse_St-Dublin_County_Dublin.html
23552,d8461752,/Restaurant_Review-g187147-d8461752-Reviews-Chez_Davido-Paris_Ile_de_France.html
23553,d13196400,/Restaurant_Review-g187497-d13196400-Reviews-Babbo-Barcelona_Catalonia.html
23554,d4539212,/Restaurant_Review-g187514-d4539212-Reviews-La_Rollerie-Madrid.html
23555,d4091609,/Restaurant_Review-g190479-d4091609-Reviews-Noodles_Soup-Oslo_Eastern_Norway.html
23556,d12321104,/Restaurant_Review-g187514-d12321104-Reviews-Restaurante_AKI_T_Spero-Madrid.html
23557,d10209333,/Restaurant_Review-g187791-d10209333-Reviews-Cafe_Marusa-Rome_Lazio.html
