1000,d9844761,/Restaurant_Review-g187791-d9844761-Reviews-Mega_Pizza-Rome_Lazio.html
1001,d5414978,/Restaurant_Review-g274707-d5414978-Reviews-Smaragdova_Zahrada-Prague_Bohemia.html
1002,d3242588,/Restaurant_Review-g274873-d3242588-Reviews-Das_ist_Valter-Ljubljana_Upper_Carniola_Region.html
1003,d4474815,/Restaurant_Review-g186338-d4474815-Reviews-Tatreez_Cafe-London_England.html
1004,d12884500,/Restaurant_Review-g187849-d12884500-Reviews-Mai-Milan_Lombardy.html
1005,d4802317,/Restaurant_Review-g187791-d4802317-Reviews-Station_Pizza-Rome_Lazio.html
1006,d9726206,/Restaurant_Review-g186338-d9726206-Reviews-Patara-London_England.html
1007,d10374484,/Restaurant_Review-g189541-d10374484-Reviews-Omegn-Copenhagen_Zealand.html
1008,d1477530,/Restaurant_Review-g187147-d1477530-Reviews-Cafe_Le_Blanc_Cassis-Paris_Ile_de_France.html
1009,d12402801,/Restaurant_Review-g187514-d12402801-Reviews-The_Bistro-Madrid.html
1010,d6000291,/Restaurant_Review-g187147-d6000291-Reviews-Le_Jardin_de_the-Paris_Ile_de_France.html
1011,d5501079,/Restaurant_Review-g187514-d5501079-Reviews-Bahiana_Club-Madrid.html
1012,d12363063,/Restaurant_Review-g190454-d12363063-Reviews-Salvador-Vienna.html
1013,d3249905,/Restaurant_Review-g187791-d3249905-Reviews-Hostaria_Dei_Carracci-Rome_Lazio.html
1014,d2620130,/Restaurant_Review-g187265-d2620130-Reviews-Grill_Courtepaille-Lyon_Rhone_Auvergne_Rhone_Alpes.html
1015,d9984965,/Restaurant_Review-g189852-d9984965-Reviews-Restaurang_Clarion_Hotel_Stockholm-Stockholm.html
1016,d967724,/Restaurant_Review-g189541-d967724-Reviews-Thai_Esan-Copenhagen_Zealand.html
1017,d12804921,/Restaurant_Review-g274856-d12804921-Reviews-Bede_Pozniej-Warsaw_Mazovia_Province_Central_Poland.html
1018,d1153486,/Restaurant_Review-g189400-d1153486-Reviews-Rosebud-Athens_Attica.html
1019,d10786704,/Restaurant_Review-g187497-d10786704-Reviews-Bonpreu-Barcelona_Catalonia.html
1020,d2000080,/Restaurant_Review-g186338-d2000080-Reviews-The_Thai_Orchard_Restaurant_and_Bar-London_England.html
1021,d7279965,/Restaurant_Review-g274924-d7279965-Reviews-Solo_Sole-Bratislava_Bratislava_Region.html
1022,d2718197,/Restaurant_Review-g187849-d2718197-Reviews-Lorini-Milan_Lombardy.html
1023,d10990296,/Restaurant_Review-g274873-d10990296-Reviews-Gostilna_Kosir-Ljubljana_Upper_Carniola_Region.html
1024,d4209775,/Restaurant_Review-g274707-d4209775-Reviews-Restaurace_U_Svate_Anny-Prague_Bohemia.html
1025,d9592802,/Restaurant_Review-g187514-d9592802-Reviews-Ferros_Cafe-Madrid.html
1026,d12119212,/Restaurant_Review-g274856-d12119212-Reviews-Retro_Smaki-Warsaw_Mazovia_Province_Central_Poland.html
1027,d4883998,/Restaurant_Review-g187791-d4883998-Reviews-Matata_caffe-Rome_Lazio.html
1028,d730400,/Restaurant_Review-g186338-d730400-Reviews-Adriatico_Bacari_di_Venezia-London_England.html
1029,d3419074,/Restaurant_Review-g188057-d3419074-Reviews-Giardino_Italiano-Geneva.html
1030,d7644247,/Restaurant_Review-g189541-d7644247-Reviews-Tandoori_Masala-Copenhagen_Zealand.html
1031,d734125,/Restaurant_Review-g186338-d734125-Reviews-Kazan_Restaurant-London_England.html
1032,d8843051,/Restaurant_Review-g187147-d8843051-Reviews-Hubert-Paris_Ile_de_France.html
1033,d2337580,/Restaurant_Review-g187791-d2337580-Reviews-Mandaloun-Rome_Lazio.html
1034,d9602321,/Restaurant_Review-g187791-d9602321-Reviews-Rimpizzamose_Colli_Portuensi-Rome_Lazio.html
1035,d5795100,/Restaurant_Review-g187497-d5795100-Reviews-Viduca-Barcelona_Catalonia.html
1036,d1039638,/Restaurant_Review-g187309-d1039638-Reviews-Van_Hoa-Munich_Upper_Bavaria_Bavaria.html
1037,d1436504,/Restaurant_Review-g186338-d1436504-Reviews-Rosa_s_Thai_Cafe_Spitalfields-London_England.html
1038,d10333655,/Restaurant_Review-g274856-d10333655-Reviews-Indeks_Klub_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html
1039,d5817705,/Restaurant_Review-g186525-d5817705-Reviews-Noor-Edinburgh_Scotland.html
1040,d6114844,/Restaurant_Review-g187514-d6114844-Reviews-Distrito_798-Madrid.html
1041,d4924325,/Restaurant_Review-g186338-d4924325-Reviews-Chicken_Express-London_England.html
